item_id,run,judge,judge_score,judge_score_recovered,was_blank,equivalent,system,latent_quality,ambiguity,difficulty_stratum,fluent_but_wrong,response_tokens,human_score,human_correct
it0361,2,hosted-judge-v1,10.0,10.0,False,False,model-B,0.7212,0.301,Q2,True,430,9.0,False
it0362,2,hosted-judge-v1,,7.0,True,False,model-B,0.4214,0.7928,Q4 most ambiguous,False,211,4.0,False
it0363,2,hosted-judge-v1,,5.0,True,False,model-B,0.3695,0.7521,Q4 most ambiguous,False,244,3.0,False
it0364,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.323,0.3135,Q2,False,247,3.0,False
it0365,2,hosted-judge-v1,,6.0,True,True,model-B,0.7837,0.6225,Q4 most ambiguous,False,235,10.0,True
it0366,2,hosted-judge-v1,10.0,10.0,False,True,model-B,0.9286,0.3556,Q2,False,395,9.0,True
it0367,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8217,0.2332,Q1 clearest,False,241,8.0,True
it0368,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.811,0.3933,Q2,False,459,8.0,True
it0369,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.4454,0.2694,Q1 clearest,False,227,4.0,False
it0370,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.3454,0.4745,Q3,False,176,3.0,False
it0371,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6347,0.3293,Q2,False,180,7.0,True
it0372,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.5851,0.2131,Q1 clearest,False,220,6.0,False
it0373,2,hosted-judge-v1,,,True,False,model-B,0.5712,0.6921,Q4 most ambiguous,False,299,6.0,False
it0374,2,hosted-judge-v1,,6.0,True,True,model-B,0.621,0.426,Q3,False,249,7.0,True
it0375,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7339,0.1347,Q1 clearest,False,271,6.0,True
it0376,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6623,0.3937,Q2,False,292,7.0,True
it0377,2,hosted-judge-v1,,6.0,True,False,model-B,0.4063,0.5307,Q3,False,227,3.0,False
it0378,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6502,0.239,Q1 clearest,False,314,6.0,True
it0379,2,hosted-judge-v1,,6.0,True,True,model-B,0.7323,0.7445,Q4 most ambiguous,False,256,8.0,True
it0380,2,hosted-judge-v1,9.0,9.0,False,False,model-B,0.5935,0.5628,Q4 most ambiguous,True,366,5.0,False
it0381,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5589,0.529,Q3,True,319,6.0,False
it0382,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8552,0.3841,Q2,False,295,9.0,True
it0383,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.619,0.0961,Q1 clearest,False,337,6.0,False
it0384,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.673,0.1643,Q1 clearest,False,246,7.0,True
it0385,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.5887,0.3823,Q2,False,291,5.0,False
it0386,2,hosted-judge-v1,,7.0,True,True,model-B,0.686,0.2786,Q1 clearest,False,147,6.0,True
it0387,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8598,0.6046,Q4 most ambiguous,False,250,8.0,True
it0388,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8966,0.4035,Q2,False,263,9.0,True
it0389,2,hosted-judge-v1,,4.0,True,False,model-B,0.494,0.48,Q3,False,244,5.0,False
it0390,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4329,0.2295,Q1 clearest,False,274,4.0,False
it0391,2,hosted-judge-v1,,7.0,True,True,model-B,0.776,0.5778,Q4 most ambiguous,False,227,8.0,True
it0392,2,hosted-judge-v1,,9.0,True,False,model-B,0.7622,0.8256,Q4 most ambiguous,True,438,8.0,False
it0393,2,hosted-judge-v1,,7.0,True,True,model-B,0.6722,0.6252,Q4 most ambiguous,False,323,7.0,True
it0394,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5171,0.6909,Q4 most ambiguous,False,217,6.0,False
it0395,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6907,0.5097,Q3,False,262,8.0,True
it0396,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8938,0.3588,Q2,False,233,9.0,True
it0397,2,hosted-judge-v1,,,True,True,model-B,0.7926,0.752,Q4 most ambiguous,False,286,9.0,True
it0398,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.71,0.2985,Q2,False,233,7.0,True
it0399,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.864,0.4211,Q3,False,302,8.0,True
it0400,2,hosted-judge-v1,,3.0,True,False,model-B,0.5807,0.7525,Q4 most ambiguous,False,259,6.0,False
it0401,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6701,0.4534,Q3,False,208,7.0,True
it0402,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.7251,0.5898,Q4 most ambiguous,False,192,7.0,True
it0403,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.6026,0.2445,Q1 clearest,True,391,7.0,False
it0404,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.613,0.418,Q3,False,248,6.0,False
it0405,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5376,0.153,Q1 clearest,False,296,7.0,False
it0406,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.5092,0.8328,Q4 most ambiguous,False,292,5.0,False
it0407,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5152,0.4182,Q3,False,226,4.0,False
it0408,2,hosted-judge-v1,10.0,10.0,False,False,model-B,0.9433,0.3602,Q2,False,376,8.0,True
it0409,2,hosted-judge-v1,,8.0,True,True,model-B,0.8714,0.554,Q3,False,167,10.0,True
it0410,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.5833,0.6496,Q4 most ambiguous,False,251,7.0,False
it0411,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.2672,0.5897,Q4 most ambiguous,True,388,4.0,False
it0412,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7563,0.4458,Q3,False,216,7.0,True
it0413,2,hosted-judge-v1,,6.0,True,True,model-B,0.7713,0.6774,Q4 most ambiguous,False,286,8.0,True
it0414,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7003,0.4119,Q3,False,368,7.0,True
it0415,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.3121,0.314,Q2,False,262,2.0,False
it0416,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6452,0.4296,Q3,False,152,8.0,True
it0417,2,hosted-judge-v1,,4.0,True,True,model-B,0.2869,0.6269,Q4 most ambiguous,False,225,3.0,False
it0418,2,hosted-judge-v1,10.0,10.0,False,False,model-B,0.895,0.0541,Q1 clearest,True,376,10.0,False
it0419,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6945,0.0915,Q1 clearest,False,281,6.0,True
it0420,2,hosted-judge-v1,9.0,9.0,False,False,model-B,0.7827,0.3183,Q2,True,381,9.0,False
it0421,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7745,0.5088,Q3,False,247,8.0,True
it0422,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5689,0.5159,Q3,False,253,4.0,False
it0423,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6613,0.1418,Q1 clearest,False,205,6.0,True
it0424,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4962,0.3853,Q2,False,283,6.0,False
it0425,2,hosted-judge-v1,,8.0,True,True,model-B,0.629,0.5367,Q3,True,279,7.0,False
it0426,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4148,0.5138,Q3,False,283,4.0,False
it0427,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6692,0.039,Q1 clearest,False,246,8.0,True
it0428,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7744,0.1542,Q1 clearest,False,337,6.0,True
it0429,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.5953,0.5087,Q3,True,415,6.0,False
it0430,2,hosted-judge-v1,,10.0,True,False,model-B,0.5982,0.6822,Q4 most ambiguous,False,314,6.0,False
it0431,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.756,0.2929,Q2,False,178,9.0,True
it0432,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7756,0.375,Q2,False,358,8.0,True
it0433,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.8492,0.2098,Q1 clearest,False,197,10.0,True
it0434,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.8059,0.4201,Q3,False,318,8.0,True
it0435,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7713,0.3183,Q2,False,242,6.0,True
it0436,2,hosted-judge-v1,,,True,True,model-B,0.6935,0.7945,Q4 most ambiguous,False,205,7.0,True
it0437,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5327,0.0802,Q1 clearest,False,254,6.0,False
it0438,2,hosted-judge-v1,,7.0,True,False,model-B,0.5866,0.6455,Q4 most ambiguous,False,348,6.0,False
it0439,2,hosted-judge-v1,,7.0,True,True,model-B,0.6494,0.7341,Q4 most ambiguous,False,375,8.0,True
it0440,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7255,0.3569,Q2,False,289,6.0,True
it0441,2,hosted-judge-v1,,9.0,True,True,model-B,0.4882,0.6519,Q4 most ambiguous,False,301,5.0,False
it0442,2,hosted-judge-v1,,7.0,True,False,model-B,0.5601,0.5126,Q3,False,247,7.0,False
it0443,2,hosted-judge-v1,,5.0,True,False,model-B,0.4928,0.5157,Q3,False,214,5.0,False
it0444,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8341,0.2706,Q1 clearest,False,309,8.0,True
it0445,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4207,0.1778,Q1 clearest,False,276,3.0,False
it0446,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.8427,0.1694,Q1 clearest,False,252,8.0,True
it0447,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.3565,0.2897,Q2,False,269,5.0,False
it0448,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.5232,0.193,Q1 clearest,True,373,5.0,False
it0449,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7696,0.4045,Q2,False,279,7.0,True
it0450,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.3913,0.5178,Q3,False,223,4.0,False
it0451,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.4685,0.332,Q2,True,405,6.0,False
it0452,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.5978,0.4592,Q3,False,240,7.0,False
it0453,2,hosted-judge-v1,,8.0,True,False,model-B,0.5273,0.6141,Q4 most ambiguous,True,483,6.0,False
it0454,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8646,0.6928,Q4 most ambiguous,False,278,8.0,True
it0455,2,hosted-judge-v1,,7.0,True,True,model-B,0.8668,0.5651,Q4 most ambiguous,False,222,8.0,True
it0456,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.7301,0.3292,Q2,False,334,7.0,True
it0457,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.7885,0.3108,Q2,False,269,7.0,True
it0458,2,hosted-judge-v1,,5.0,True,True,model-B,0.6442,0.6069,Q4 most ambiguous,False,131,7.0,True
it0459,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5337,0.2933,Q2,False,178,7.0,False
it0460,2,hosted-judge-v1,,5.0,True,False,model-B,0.3748,0.6041,Q4 most ambiguous,False,195,4.0,False
it0461,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6238,0.3206,Q2,False,347,6.0,True
it0462,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.3348,0.2945,Q2,False,162,3.0,False
it0463,2,hosted-judge-v1,9.0,9.0,False,False,model-B,0.6244,0.418,Q3,True,342,7.0,False
it0464,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8518,0.2081,Q1 clearest,False,243,9.0,True
it0465,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6994,0.2865,Q2,False,275,7.0,True
it0466,2,hosted-judge-v1,,5.0,True,True,model-B,0.6284,0.483,Q3,False,285,6.0,True
it0467,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8391,0.0829,Q1 clearest,False,223,8.0,True
it0468,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6357,0.1852,Q1 clearest,False,257,7.0,True
it0469,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.6449,0.6741,Q4 most ambiguous,True,327,7.0,False
it0470,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7833,0.5208,Q3,False,268,9.0,True
it0471,2,hosted-judge-v1,9.0,9.0,False,False,model-B,0.7217,0.3127,Q2,True,300,7.0,False
it0472,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.3264,0.575,Q4 most ambiguous,False,319,3.0,False
it0473,2,hosted-judge-v1,,3.0,True,False,model-B,0.3502,0.7616,Q4 most ambiguous,False,281,2.0,False
it0474,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.8273,0.3753,Q2,False,191,8.0,True
it0475,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.3469,0.6047,Q4 most ambiguous,False,283,3.0,False
it0476,2,hosted-judge-v1,,7.0,True,False,model-B,0.3955,0.4155,Q3,True,456,3.0,False
it0477,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5703,0.4547,Q3,False,219,6.0,False
it0478,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.4413,0.6446,Q4 most ambiguous,False,196,4.0,False
it0479,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7468,0.5953,Q4 most ambiguous,False,292,7.0,True
it0480,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8404,0.1107,Q1 clearest,False,194,7.0,True
it0481,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.3858,0.5622,Q4 most ambiguous,False,305,5.0,False
it0482,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7517,0.4426,Q3,False,174,8.0,True
it0483,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.7453,0.7715,Q4 most ambiguous,False,187,8.0,True
it0484,2,hosted-judge-v1,,5.0,True,False,model-B,0.2919,0.4207,Q3,False,277,4.0,False
it0485,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6614,0.4642,Q3,False,157,7.0,True
it0486,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5417,0.5866,Q4 most ambiguous,False,224,5.0,False
it0487,2,hosted-judge-v1,10.0,10.0,False,True,model-B,0.7017,0.143,Q1 clearest,True,366,8.0,False
it0488,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7796,0.6212,Q4 most ambiguous,False,263,9.0,True
it0489,2,hosted-judge-v1,,5.0,True,True,model-B,0.6999,0.6094,Q4 most ambiguous,False,283,7.0,True
it0490,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.5118,0.302,Q2,True,458,7.0,False
it0491,2,hosted-judge-v1,,9.0,True,False,model-B,0.5235,0.723,Q4 most ambiguous,False,396,5.0,False
it0492,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7898,0.409,Q3,False,257,8.0,True
it0493,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.7702,0.4081,Q2,True,312,9.0,False
it0494,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6671,0.122,Q1 clearest,False,243,6.0,True
it0495,2,hosted-judge-v1,,5.0,True,False,model-B,0.3819,0.8201,Q4 most ambiguous,False,243,4.0,False
it0496,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5682,0.2142,Q1 clearest,False,263,6.0,False
it0497,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.4039,0.3752,Q2,True,464,5.0,False
it0498,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.2895,0.1085,Q1 clearest,True,192,5.0,False
it0499,2,hosted-judge-v1,3.0,3.0,False,False,model-B,0.2038,0.3778,Q2,False,173,1.0,False
it0500,2,hosted-judge-v1,,8.0,True,True,model-B,0.9012,0.4184,Q3,False,258,8.0,True
it0501,2,hosted-judge-v1,,,True,True,model-B,0.71,0.808,Q4 most ambiguous,False,178,7.0,True
it0502,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7892,0.5575,Q4 most ambiguous,False,259,9.0,True
it0503,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7223,0.2872,Q2,False,298,7.0,True
it0504,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6298,0.1401,Q1 clearest,False,285,7.0,True
it0505,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6921,0.4162,Q3,False,321,7.0,True
it0506,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.5221,0.2122,Q1 clearest,False,84,5.0,False
it0507,2,hosted-judge-v1,,9.0,True,True,model-B,0.8639,0.5064,Q3,False,333,7.0,True
it0508,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.8628,0.653,Q4 most ambiguous,False,190,8.0,True
it0509,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.3924,0.3652,Q2,False,294,4.0,False
it0510,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.5751,0.3243,Q2,True,353,7.0,False
it0511,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.365,0.332,Q2,False,202,4.0,False
it0512,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.7054,0.2223,Q1 clearest,True,310,9.0,False
it0513,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.4102,0.3685,Q2,False,178,3.0,False
it0514,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6692,0.305,Q2,False,239,8.0,True
it0515,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6544,0.2916,Q2,False,197,7.0,True
it0516,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.1175,0.6965,Q4 most ambiguous,False,128,1.0,False
it0517,2,hosted-judge-v1,4.0,4.0,False,True,model-B,0.4208,0.0886,Q1 clearest,False,237,5.0,False
it0518,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.4186,0.1833,Q1 clearest,True,344,5.0,False
it0519,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8769,0.2266,Q1 clearest,False,175,8.0,True
it0520,2,hosted-judge-v1,,8.0,True,True,model-B,0.821,0.6215,Q4 most ambiguous,False,314,8.0,True
it0521,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4969,0.5351,Q3,False,241,4.0,False
it0522,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.6354,0.4614,Q3,True,421,7.0,False
it0523,2,hosted-judge-v1,,7.0,True,True,model-B,0.6992,0.6618,Q4 most ambiguous,False,269,6.0,True
it0524,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5202,0.329,Q2,False,293,5.0,False
it0525,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6266,0.3289,Q2,False,192,5.0,True
it0526,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6276,0.5215,Q3,False,303,6.0,True
it0527,2,hosted-judge-v1,,6.0,True,True,model-B,0.6565,0.8367,Q4 most ambiguous,False,193,6.0,True
it0528,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8718,0.0317,Q1 clearest,False,332,10.0,True
it0529,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7944,0.2034,Q1 clearest,False,259,7.0,True
it0530,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.625,0.2622,Q1 clearest,False,231,6.0,True
it0531,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.4737,0.3016,Q2,False,98,5.0,False
it0532,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.6105,0.3567,Q2,False,247,5.0,False
it0533,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.392,0.6915,Q4 most ambiguous,False,201,4.0,False
it0534,2,hosted-judge-v1,,8.0,True,True,model-B,0.7177,0.5455,Q3,False,387,8.0,True
it0535,2,hosted-judge-v1,9.0,9.0,False,False,model-B,0.8033,0.4151,Q3,True,420,9.0,False
it0536,2,hosted-judge-v1,,,True,False,model-B,0.5144,0.6507,Q4 most ambiguous,False,237,6.0,False
it0537,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.7168,0.4244,Q3,False,347,6.0,True
it0538,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7572,0.1997,Q1 clearest,False,290,8.0,True
it0539,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5712,0.4028,Q2,False,289,5.0,False
it0540,2,hosted-judge-v1,,5.0,True,False,model-B,0.5585,0.3157,Q2,False,163,6.0,False
it0541,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6216,0.5652,Q4 most ambiguous,False,258,5.0,True
it0542,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6222,0.1909,Q1 clearest,False,211,6.0,True
it0543,2,hosted-judge-v1,4.0,4.0,False,False,model-B,0.5222,0.7173,Q4 most ambiguous,False,175,4.0,False
it0544,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8249,0.3004,Q2,False,274,9.0,True
it0545,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.3707,0.4243,Q3,False,257,3.0,False
it0546,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5732,0.1901,Q1 clearest,False,245,7.0,False
it0547,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.9065,0.4574,Q3,False,245,10.0,True
it0548,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.9108,0.3801,Q2,True,454,10.0,False
it0549,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.9278,0.471,Q3,False,236,10.0,True
it0550,2,hosted-judge-v1,,,True,False,model-B,0.4808,0.9602,Q4 most ambiguous,False,201,5.0,False
it0551,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.6212,0.4212,Q3,False,215,7.0,True
it0552,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6227,0.0932,Q1 clearest,False,192,6.0,True
it0553,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.4807,0.214,Q1 clearest,True,361,6.0,False
it0554,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.6179,0.3563,Q2,True,371,6.0,False
it0555,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5683,0.1883,Q1 clearest,False,208,6.0,False
it0556,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.2134,0.6381,Q4 most ambiguous,False,191,3.0,False
it0557,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6691,0.4916,Q3,False,226,5.0,True
it0558,2,hosted-judge-v1,7.0,7.0,False,False,model-B,0.5503,0.2555,Q1 clearest,False,236,6.0,False
it0559,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7734,0.2928,Q2,False,307,8.0,True
it0560,2,hosted-judge-v1,10.0,10.0,False,True,model-B,0.8969,0.5577,Q4 most ambiguous,False,268,10.0,True
it0561,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8065,0.2157,Q1 clearest,False,179,9.0,True
it0562,2,hosted-judge-v1,3.0,3.0,False,False,model-B,0.3121,0.0446,Q1 clearest,False,261,3.0,False
it0563,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5445,0.3332,Q2,False,326,7.0,False
it0564,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.4838,0.6252,Q4 most ambiguous,False,254,4.0,False
it0565,2,hosted-judge-v1,,5.0,True,True,model-B,0.6768,0.6503,Q4 most ambiguous,False,340,6.0,True
it0566,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8063,0.3616,Q2,False,240,9.0,True
it0567,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5069,0.4563,Q3,False,222,5.0,False
it0568,2,hosted-judge-v1,,8.0,True,True,model-B,0.757,0.4974,Q3,False,322,7.0,True
it0569,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.7157,0.4011,Q2,False,409,9.0,True
it0570,2,hosted-judge-v1,,,True,True,model-B,0.7566,0.7291,Q4 most ambiguous,True,367,8.0,False
it0571,2,hosted-judge-v1,,6.0,True,False,model-B,0.2785,0.6133,Q4 most ambiguous,False,248,3.0,False
it0572,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.6175,0.3075,Q2,False,243,6.0,False
it0573,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.4238,0.2814,Q2,False,263,3.0,False
it0574,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5727,0.1098,Q1 clearest,False,294,4.0,False
it0575,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.6178,0.2572,Q1 clearest,False,213,6.0,False
it0576,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.762,0.4411,Q3,False,218,8.0,True
it0577,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5407,0.1085,Q1 clearest,False,267,5.0,False
it0578,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.8452,0.3726,Q2,False,277,8.0,True
it0579,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.908,0.3699,Q2,False,319,8.0,True
it0580,2,hosted-judge-v1,9.0,9.0,False,False,model-B,0.5488,0.4249,Q3,True,366,5.0,False
it0581,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7155,0.3007,Q2,False,244,7.0,True
it0582,2,hosted-judge-v1,,8.0,True,True,model-B,0.8548,0.6849,Q4 most ambiguous,False,308,8.0,True
it0583,2,hosted-judge-v1,9.0,9.0,False,True,model-B,0.8407,0.328,Q2,False,354,8.0,True
it0584,2,hosted-judge-v1,5.0,5.0,False,True,model-B,0.6886,0.4494,Q3,False,213,7.0,True
it0585,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8091,0.5182,Q3,False,304,8.0,True
it0586,2,hosted-judge-v1,6.0,6.0,False,False,model-B,0.5628,0.2863,Q2,False,212,5.0,False
it0587,2,hosted-judge-v1,,,True,False,model-B,0.8084,0.6177,Q4 most ambiguous,True,372,8.0,False
it0588,2,hosted-judge-v1,,5.0,True,False,model-B,0.6112,0.5153,Q3,False,270,6.0,False
it0589,2,hosted-judge-v1,8.0,8.0,False,False,model-B,0.5155,0.1963,Q1 clearest,True,290,5.0,False
it0590,2,hosted-judge-v1,5.0,5.0,False,False,model-B,0.5805,0.2761,Q1 clearest,False,224,6.0,False
it0591,2,hosted-judge-v1,,,True,False,model-B,0.4841,0.718,Q4 most ambiguous,False,124,5.0,False
it0592,2,hosted-judge-v1,,,True,False,model-B,0.5119,0.9393,Q4 most ambiguous,False,252,5.0,False
it0593,2,hosted-judge-v1,,8.0,True,True,model-B,0.7525,0.4532,Q3,False,282,7.0,True
it0594,2,hosted-judge-v1,7.0,7.0,False,True,model-B,0.8157,0.5366,Q3,False,304,8.0,True
it0595,2,hosted-judge-v1,,8.0,True,True,model-B,0.8031,0.4931,Q3,False,336,9.0,True
it0596,2,hosted-judge-v1,6.0,6.0,False,True,model-B,0.7445,0.2986,Q2,False,208,8.0,True
it0597,2,hosted-judge-v1,,,True,True,model-B,0.5146,0.9729,Q4 most ambiguous,False,262,5.0,False
it0598,2,hosted-judge-v1,8.0,8.0,False,True,model-B,0.8225,0.4259,Q3,False,286,8.0,True
it0599,2,hosted-judge-v1,9.0,9.0,False,False,model-B,0.5772,0.2117,Q1 clearest,True,388,7.0,False
it0000,3,hosted-judge-v1,7.0,7.0,False,True,model-A,0.7948,0.3557,Q2,False,199,7.0,True
it0001,3,hosted-judge-v1,8.0,8.0,False,True,model-A,0.632,0.4993,Q3,False,257,6.0,True
