order_id,run,judge_score,judge_score_recovered,was_blank,right_call,human_score,human_correct,photo_clarity,fluent_but_wrong,agent_version
ORD-40994,3,7.0,7.0,False,False,5.0,False,hard to read,False,agent-v2.3
ORD-41001,3,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41008,3,8.0,8.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-41015,3,,7.0,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-41022,3,7.0,7.0,False,True,5.0,True,barely readable,False,agent-v2.3
ORD-41029,3,5.0,5.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41036,3,8.0,8.0,False,False,8.0,False,clear photo,True,agent-v2.3
ORD-41043,3,7.0,7.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41050,3,9.0,9.0,False,True,10.0,True,hard to read,False,agent-v2.3
ORD-41057,3,8.0,8.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41064,3,5.0,5.0,False,False,6.0,False,mostly clear,False,agent-v2.3
ORD-41071,3,,8.0,True,True,10.0,True,hard to read,False,agent-v2.3
ORD-41078,3,,5.0,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-41085,3,6.0,6.0,False,False,5.0,False,hard to read,True,agent-v2.3
ORD-41092,3,8.0,8.0,False,False,10.0,False,mostly clear,True,agent-v2.3
ORD-41099,3,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41106,3,5.0,5.0,False,False,4.0,False,clear photo,False,agent-v2.3
ORD-41113,3,9.0,9.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-41120,3,7.0,7.0,False,False,8.0,True,hard to read,False,agent-v2.3
ORD-41127,3,8.0,8.0,False,True,4.0,False,hard to read,True,agent-v2.3
ORD-41134,3,8.0,8.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41141,3,8.0,8.0,False,False,6.0,False,hard to read,True,agent-v2.3
ORD-41148,3,8.0,8.0,False,False,7.0,True,mostly clear,False,agent-v2.3
ORD-41155,3,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41162,3,7.0,7.0,False,False,7.0,True,clear photo,False,agent-v2.3
ORD-41169,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41176,3,8.0,8.0,False,True,10.0,True,hard to read,False,agent-v2.3
ORD-41183,3,8.0,8.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41190,3,7.0,7.0,False,True,9.0,True,barely readable,False,agent-v2.3
ORD-41197,3,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41204,3,,4.0,True,True,8.0,True,barely readable,False,agent-v2.3
ORD-41211,3,,7.0,True,False,8.0,True,barely readable,False,agent-v2.3
ORD-41218,3,,6.0,True,False,6.0,False,barely readable,True,agent-v2.3
ORD-41225,3,10.0,10.0,False,False,9.0,False,mostly clear,True,agent-v2.3
ORD-41232,3,,7.0,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-41239,3,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41246,3,6.0,6.0,False,True,6.0,False,mostly clear,False,agent-v2.3
ORD-41253,3,5.0,5.0,False,False,4.0,False,mostly clear,False,agent-v2.3
ORD-41260,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41267,3,8.0,8.0,False,False,9.0,False,hard to read,True,agent-v2.3
ORD-41274,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41281,3,7.0,7.0,False,True,10.0,True,mostly clear,False,agent-v2.3
ORD-41288,3,,6.0,True,True,5.0,False,mostly clear,False,agent-v2.3
ORD-41295,3,7.0,7.0,False,False,6.0,False,hard to read,False,agent-v2.3
ORD-41302,3,7.0,7.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41309,3,5.0,5.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-41316,3,7.0,7.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-41323,3,6.0,6.0,False,False,4.0,False,clear photo,False,agent-v2.3
ORD-41330,3,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-41337,3,6.0,6.0,False,False,5.0,False,mostly clear,False,agent-v2.3
ORD-41344,3,5.0,5.0,False,False,4.0,False,barely readable,False,agent-v2.3
ORD-41351,3,8.0,8.0,False,True,9.0,False,hard to read,True,agent-v2.3
ORD-41358,3,8.0,8.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41365,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41372,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41379,3,8.0,8.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-41386,3,7.0,7.0,False,False,7.0,True,clear photo,False,agent-v2.3
ORD-41393,3,,,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-41400,3,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-41407,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41414,3,9.0,9.0,False,True,5.0,False,barely readable,False,agent-v2.3
ORD-41421,3,,9.0,True,True,10.0,True,hard to read,False,agent-v2.3
ORD-41428,3,9.0,9.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41435,3,6.0,6.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41442,3,7.0,7.0,False,True,7.0,True,barely readable,False,agent-v2.3
ORD-41449,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41456,3,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.3
ORD-41463,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41470,3,7.0,7.0,False,True,7.0,True,barely readable,False,agent-v2.3
ORD-41477,3,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41484,3,7.0,7.0,False,False,5.0,False,mostly clear,True,agent-v2.3
ORD-41491,3,5.0,5.0,False,False,7.0,False,mostly clear,False,agent-v2.3
ORD-41498,3,7.0,7.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-41505,3,8.0,8.0,False,True,9.0,True,hard to read,False,agent-v2.3
ORD-41512,3,,8.0,True,False,9.0,False,barely readable,True,agent-v2.3
ORD-41519,3,8.0,8.0,False,True,5.0,True,clear photo,False,agent-v2.3
ORD-41526,3,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41533,3,7.0,7.0,False,True,6.0,False,barely readable,False,agent-v2.3
ORD-41540,3,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41547,3,7.0,7.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-41554,3,7.0,7.0,False,True,6.0,True,barely readable,False,agent-v2.3
ORD-41561,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41568,3,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41575,3,6.0,6.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-41582,3,9.0,9.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41589,3,4.0,4.0,False,False,5.0,False,hard to read,False,agent-v2.3
ORD-41596,3,6.0,6.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41603,3,8.0,8.0,False,False,4.0,False,hard to read,True,agent-v2.3
ORD-41610,3,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41617,3,10.0,10.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-41624,3,6.0,6.0,False,False,7.0,False,barely readable,False,agent-v2.3
ORD-41631,3,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41638,3,7.0,7.0,False,False,5.0,False,barely readable,False,agent-v2.3
ORD-41645,3,,7.0,True,True,8.0,True,barely readable,False,agent-v2.3
ORD-41652,3,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41659,3,5.0,5.0,False,True,6.0,True,barely readable,False,agent-v2.3
ORD-41666,3,,,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-41673,3,7.0,7.0,False,True,9.0,True,mostly clear,False,agent-v2.3
ORD-41680,3,,9.0,True,False,6.0,False,barely readable,False,agent-v2.3
ORD-41687,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41694,3,,7.0,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-41701,3,8.0,8.0,False,False,5.0,False,clear photo,True,agent-v2.3
ORD-41708,3,4.0,4.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-41715,3,10.0,10.0,False,True,10.0,True,clear photo,False,agent-v2.3
ORD-41722,3,7.0,7.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-41729,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-41736,3,,8.0,True,True,10.0,True,hard to read,False,agent-v2.3
ORD-41743,3,7.0,7.0,False,True,7.0,True,barely readable,False,agent-v2.3
ORD-41750,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41757,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41764,3,7.0,7.0,False,True,9.0,True,barely readable,False,agent-v2.3
ORD-41771,3,10.0,10.0,False,True,6.0,False,barely readable,True,agent-v2.3
ORD-41778,3,10.0,10.0,False,False,10.0,False,clear photo,True,agent-v2.3
ORD-41785,3,,7.0,True,True,4.0,False,barely readable,False,agent-v2.3
ORD-41792,3,8.0,8.0,False,True,7.0,True,hard to read,False,agent-v2.3
ORD-41799,3,,5.0,True,False,6.0,False,hard to read,False,agent-v2.3
ORD-41806,3,7.0,7.0,False,False,7.0,True,clear photo,False,agent-v2.3
ORD-41813,3,5.0,5.0,False,True,5.0,False,clear photo,False,agent-v2.3
ORD-41820,3,6.0,6.0,False,False,4.0,False,hard to read,False,agent-v2.3
ORD-41827,3,,5.0,True,True,8.0,True,hard to read,False,agent-v2.3
ORD-41834,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.3
ORD-41841,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41848,3,,5.0,True,False,4.0,False,hard to read,False,agent-v2.3
ORD-41855,3,3.0,3.0,False,False,4.0,False,mostly clear,False,agent-v2.3
ORD-41862,3,6.0,6.0,False,True,6.0,True,hard to read,False,agent-v2.3
ORD-41869,3,,5.0,True,False,6.0,False,barely readable,False,agent-v2.3
ORD-41876,3,,,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-41883,3,7.0,7.0,False,True,5.0,False,barely readable,False,agent-v2.3
ORD-41890,3,7.0,7.0,False,False,7.0,True,mostly clear,False,agent-v2.3
ORD-41897,3,10.0,10.0,False,False,9.0,False,clear photo,True,agent-v2.3
ORD-41904,3,5.0,5.0,False,False,5.0,False,barely readable,False,agent-v2.3
ORD-41911,3,9.0,9.0,False,True,5.0,False,mostly clear,True,agent-v2.3
ORD-41918,3,8.0,8.0,False,True,6.0,True,clear photo,False,agent-v2.3
ORD-41925,3,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.3
ORD-41932,3,,,True,False,4.0,False,barely readable,False,agent-v2.3
ORD-41939,3,6.0,6.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-41946,3,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41953,3,6.0,6.0,False,False,7.0,True,mostly clear,False,agent-v2.3
ORD-41960,3,6.0,6.0,False,False,6.0,False,mostly clear,False,agent-v2.3
ORD-41967,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.3
ORD-41974,3,,8.0,True,True,8.0,True,barely readable,False,agent-v2.3
ORD-41981,3,,6.0,True,True,6.0,True,barely readable,False,agent-v2.3
ORD-41988,3,5.0,5.0,False,False,6.0,False,hard to read,False,agent-v2.3
ORD-41995,3,6.0,6.0,False,False,7.0,True,barely readable,False,agent-v2.3
ORD-42002,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.3
ORD-42009,3,8.0,8.0,False,True,8.0,True,barely readable,False,agent-v2.3
ORD-42016,3,8.0,8.0,False,False,6.0,False,clear photo,True,agent-v2.3
ORD-42023,3,,7.0,True,True,7.0,True,mostly clear,False,agent-v2.3
ORD-42030,3,5.0,5.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-42037,3,,6.0,True,True,5.0,False,barely readable,False,agent-v2.3
ORD-42044,3,8.0,8.0,False,False,9.0,False,clear photo,True,agent-v2.3
ORD-42051,3,8.0,8.0,False,True,7.0,True,clear photo,False,agent-v2.3
ORD-42058,3,,8.0,True,True,7.0,True,barely readable,False,agent-v2.3
ORD-42065,3,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.3
ORD-42072,3,,5.0,True,False,5.0,False,barely readable,False,agent-v2.3
ORD-42079,3,8.0,8.0,False,True,8.0,True,hard to read,False,agent-v2.3
ORD-42086,3,,,True,False,9.0,False,barely readable,True,agent-v2.3
ORD-42093,3,,,True,True,9.0,True,barely readable,False,agent-v2.3
ORD-42100,3,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42107,3,7.0,7.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-42114,3,,,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-42121,3,,10.0,True,True,10.0,False,hard to read,True,agent-v2.2
ORD-42128,3,6.0,6.0,False,False,6.0,False,barely readable,False,agent-v2.2
ORD-42135,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.2
ORD-42142,3,8.0,8.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42149,3,5.0,5.0,False,False,5.0,False,clear photo,False,agent-v2.2
ORD-42156,3,4.0,4.0,False,True,4.0,False,hard to read,False,agent-v2.2
ORD-42163,3,,6.0,True,False,2.0,False,barely readable,False,agent-v2.2
ORD-42170,3,6.0,6.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-42177,3,4.0,4.0,False,False,2.0,False,clear photo,False,agent-v2.2
ORD-42184,3,,4.0,True,False,7.0,False,hard to read,False,agent-v2.2
ORD-42191,3,7.0,7.0,False,True,10.0,True,hard to read,False,agent-v2.2
ORD-42198,3,7.0,7.0,False,False,7.0,True,hard to read,False,agent-v2.2
ORD-42205,3,8.0,8.0,False,False,6.0,False,hard to read,True,agent-v2.2
ORD-42212,3,,8.0,True,True,10.0,True,hard to read,False,agent-v2.2
ORD-42219,3,4.0,4.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42226,3,7.0,7.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42233,3,7.0,7.0,False,False,6.0,False,mostly clear,True,agent-v2.2
ORD-42240,3,,,True,True,6.0,False,barely readable,False,agent-v2.2
ORD-42247,3,,7.0,True,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42254,3,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42261,3,8.0,8.0,False,False,6.0,False,mostly clear,True,agent-v2.2
ORD-42268,3,6.0,6.0,False,True,7.0,False,hard to read,False,agent-v2.2
ORD-42275,3,6.0,6.0,False,False,6.0,False,mostly clear,False,agent-v2.2
ORD-42282,3,10.0,10.0,False,False,9.0,False,mostly clear,True,agent-v2.2
ORD-42289,3,5.0,5.0,False,False,5.0,False,hard to read,False,agent-v2.2
ORD-42296,3,9.0,9.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42303,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.2
ORD-42310,3,,,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-42317,3,6.0,6.0,False,True,6.0,False,clear photo,False,agent-v2.2
ORD-42324,3,4.0,4.0,False,False,6.0,False,mostly clear,False,agent-v2.2
ORD-42331,3,,9.0,True,True,8.0,True,mostly clear,False,agent-v2.2
ORD-42338,3,5.0,5.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-42345,3,10.0,10.0,False,False,9.0,False,clear photo,True,agent-v2.2
ORD-42352,3,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42359,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42366,3,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42373,3,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42380,3,,,True,True,9.0,True,barely readable,False,agent-v2.2
ORD-42387,3,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-42394,3,8.0,8.0,False,False,8.0,False,hard to read,True,agent-v2.2
ORD-42401,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42408,3,5.0,5.0,False,True,4.0,False,clear photo,True,agent-v2.2
ORD-42415,3,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42422,3,9.0,9.0,False,True,9.0,True,hard to read,False,agent-v2.2
ORD-42429,3,,9.0,True,True,7.0,True,hard to read,False,agent-v2.2
ORD-42436,3,6.0,6.0,False,True,4.0,False,mostly clear,False,agent-v2.2
ORD-42443,3,10.0,10.0,False,False,9.0,False,clear photo,True,agent-v2.2
ORD-42450,3,8.0,8.0,False,True,10.0,True,hard to read,False,agent-v2.2
ORD-42457,3,,6.0,True,False,4.0,False,hard to read,False,agent-v2.2
ORD-42464,3,5.0,5.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-42471,3,3.0,3.0,False,False,5.0,False,hard to read,False,agent-v2.2
ORD-42478,3,4.0,4.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-42485,3,7.0,7.0,False,False,7.0,False,hard to read,True,agent-v2.2
ORD-42492,3,7.0,7.0,False,False,6.0,True,mostly clear,False,agent-v2.2
ORD-42499,3,5.0,5.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-42506,3,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42513,3,8.0,8.0,False,False,8.0,True,clear photo,False,agent-v2.2
ORD-42520,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42527,3,10.0,10.0,False,False,9.0,False,mostly clear,True,agent-v2.2
ORD-42534,3,,,True,False,4.0,False,barely readable,False,agent-v2.2
ORD-42541,3,,,True,False,3.0,False,barely readable,False,agent-v2.2
ORD-42548,3,5.0,5.0,False,False,3.0,False,mostly clear,False,agent-v2.2
ORD-42555,3,,4.0,True,True,10.0,True,barely readable,False,agent-v2.2
ORD-42562,3,9.0,9.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42569,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42576,3,7.0,7.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-42583,3,4.0,4.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-42590,3,5.0,5.0,False,False,3.0,False,hard to read,False,agent-v2.2
ORD-42597,3,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42604,3,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-42611,3,6.0,6.0,False,False,6.0,False,barely readable,False,agent-v2.2
ORD-42618,3,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42625,3,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42632,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42639,3,,6.0,True,True,3.0,False,hard to read,False,agent-v2.2
ORD-42646,3,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42653,3,5.0,5.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-42660,3,9.0,9.0,False,True,5.0,False,barely readable,True,agent-v2.2
ORD-42667,3,8.0,8.0,False,False,6.0,False,hard to read,True,agent-v2.2
ORD-42674,3,9.0,9.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42681,3,6.0,6.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-42688,3,6.0,6.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-42695,3,7.0,7.0,False,True,5.0,False,mostly clear,False,agent-v2.2
ORD-42702,3,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42709,3,7.0,7.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-42716,3,7.0,7.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42723,3,6.0,6.0,False,False,5.0,False,hard to read,False,agent-v2.2
ORD-42730,3,4.0,4.0,False,False,4.0,False,clear photo,False,agent-v2.2
ORD-42737,3,7.0,7.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-42744,3,,8.0,True,False,8.0,False,barely readable,True,agent-v2.2
ORD-42751,3,,,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-42758,3,,5.0,True,True,6.0,False,barely readable,False,agent-v2.2
ORD-42765,3,6.0,6.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42772,3,8.0,8.0,False,True,9.0,True,mostly clear,False,agent-v2.2
ORD-42779,3,,6.0,True,True,9.0,True,barely readable,False,agent-v2.2
ORD-42786,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-42793,3,9.0,9.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42800,3,,8.0,True,False,6.0,False,barely readable,False,agent-v2.2
ORD-42807,3,7.0,7.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42814,3,8.0,8.0,False,True,7.0,True,barely readable,False,agent-v2.2
ORD-42821,3,9.0,9.0,False,False,7.0,False,clear photo,True,agent-v2.2
ORD-42828,3,,7.0,True,False,6.0,False,hard to read,False,agent-v2.2
ORD-42835,3,,6.0,True,False,7.0,False,clear photo,False,agent-v2.2
ORD-42842,3,6.0,6.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-42849,3,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42856,3,9.0,9.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-42863,3,,,True,True,10.0,True,hard to read,False,agent-v2.2
ORD-42870,3,,7.0,True,False,7.0,False,barely readable,False,agent-v2.2
ORD-42877,3,,5.0,True,False,4.0,False,barely readable,True,agent-v2.2
ORD-42884,3,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42891,3,,4.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-42898,3,6.0,6.0,False,True,7.0,True,hard to read,False,agent-v2.2
ORD-42905,3,,4.0,True,True,2.0,False,mostly clear,False,agent-v2.2
ORD-42912,3,5.0,5.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42919,3,4.0,4.0,False,False,3.0,False,barely readable,False,agent-v2.2
ORD-42926,3,8.0,8.0,False,False,10.0,False,clear photo,True,agent-v2.2
ORD-42933,3,7.0,7.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42940,3,10.0,10.0,False,False,9.0,False,mostly clear,True,agent-v2.2
ORD-42947,3,6.0,6.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-42954,3,6.0,6.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42961,3,6.0,6.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-42968,3,4.0,4.0,False,False,6.0,False,mostly clear,False,agent-v2.2
ORD-42975,3,,7.0,True,True,7.0,False,hard to read,True,agent-v2.2
ORD-42982,3,6.0,6.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-42989,3,7.0,7.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-42996,3,9.0,9.0,False,True,6.0,True,clear photo,False,agent-v2.2
ORD-43003,3,,7.0,True,True,6.0,False,hard to read,True,agent-v2.2
ORD-43010,3,,5.0,True,False,6.0,False,barely readable,False,agent-v2.2
ORD-43017,3,,8.0,True,True,9.0,True,mostly clear,False,agent-v2.2
ORD-43024,3,8.0,8.0,False,True,8.0,True,mostly clear,False,agent-v2.2
ORD-43031,3,7.0,7.0,False,True,10.0,True,clear photo,False,agent-v2.2
ORD-43038,3,7.0,7.0,False,True,8.0,True,hard to read,False,agent-v2.2
ORD-43045,3,8.0,8.0,False,True,6.0,True,mostly clear,False,agent-v2.2
ORD-43052,3,,5.0,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-43059,3,5.0,5.0,False,False,6.0,False,clear photo,False,agent-v2.2
ORD-43066,3,7.0,7.0,False,False,6.0,False,barely readable,False,agent-v2.2
ORD-43073,3,,8.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-43080,3,7.0,7.0,False,True,6.0,True,mostly clear,False,agent-v2.2
ORD-43087,3,6.0,6.0,False,False,5.0,False,barely readable,False,agent-v2.2
ORD-43094,3,5.0,5.0,False,False,7.0,False,hard to read,False,agent-v2.2
ORD-43101,3,7.0,7.0,False,False,5.0,False,hard to read,False,agent-v2.2
ORD-43108,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43115,3,4.0,4.0,False,False,3.0,False,clear photo,False,agent-v2.2
ORD-43122,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43129,3,4.0,4.0,False,True,5.0,False,mostly clear,False,agent-v2.2
ORD-43136,3,8.0,8.0,False,False,5.0,False,clear photo,True,agent-v2.2
ORD-43143,3,9.0,9.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43150,3,5.0,5.0,False,False,4.0,False,hard to read,False,agent-v2.2
ORD-43157,3,8.0,8.0,False,False,6.0,False,mostly clear,True,agent-v2.2
ORD-43164,3,,7.0,True,False,7.0,False,hard to read,False,agent-v2.2
ORD-43171,3,8.0,8.0,False,False,6.0,False,barely readable,True,agent-v2.2
ORD-43178,3,,8.0,True,True,8.0,True,barely readable,False,agent-v2.2
ORD-43185,3,7.0,7.0,False,True,8.0,True,barely readable,False,agent-v2.2
ORD-43192,3,6.0,6.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43199,3,,7.0,True,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43206,3,,7.0,True,True,7.0,True,barely readable,False,agent-v2.2
ORD-43213,3,5.0,5.0,False,False,7.0,False,mostly clear,False,agent-v2.2
ORD-43220,3,3.0,3.0,False,False,4.0,False,barely readable,False,agent-v2.2
ORD-43227,3,7.0,7.0,False,True,6.0,True,mostly clear,False,agent-v2.2
ORD-43234,3,3.0,3.0,False,False,3.0,False,mostly clear,False,agent-v2.2
ORD-43241,3,8.0,8.0,False,False,7.0,False,hard to read,True,agent-v2.2
ORD-43248,3,8.0,8.0,False,True,9.0,True,clear photo,False,agent-v2.2
ORD-43255,3,7.0,7.0,False,True,7.0,True,mostly clear,False,agent-v2.2
ORD-43262,3,7.0,7.0,False,True,6.0,True,hard to read,False,agent-v2.2
ORD-43269,3,8.0,8.0,False,True,8.0,True,clear photo,False,agent-v2.2
ORD-43276,3,6.0,6.0,False,True,7.0,True,clear photo,False,agent-v2.2
ORD-43283,3,8.0,8.0,False,False,7.0,False,barely readable,True,agent-v2.2
ORD-43290,3,,7.0,True,True,9.0,True,hard to read,False,agent-v2.2
ORD-43297,3,8.0,8.0,False,False,7.0,False,mostly clear,True,agent-v2.2
ORD-43304,3,,4.0,True,False,3.0,False,barely readable,False,agent-v2.2
ORD-43311,3,,6.0,True,False,2.0,False,barely readable,False,agent-v2.2
ORD-43318,3,7.0,7.0,False,False,8.0,True,mostly clear,False,agent-v2.2
ORD-43325,3,5.0,5.0,False,False,3.0,False,barely readable,False,agent-v2.2
ORD-43332,3,7.0,7.0,False,False,3.0,False,hard to read,True,agent-v2.2
ORD-43339,3,5.0,5.0,False,False,6.0,False,hard to read,False,agent-v2.2
